Date,Description,Debit,Credit,Cards,Purchase Type,Transaction Type,Monthly
6/6/2023,Amazon,33.54,0,9031,Supplies,B,N
6/7/2023,Amazon,22.35,0,9031,Supplies,B,N
6/16/2023,Amazon,55,0,9031,Supplies,B,N
6/21/2023,Amazon,108.24,0,9031,Supplies,B,N
6/24/2023,Amazon,154.75,0,9031,Supplies,B,N
7/4/2023,Amazon,16.23,0,9031,Supplies,B,N
7/14/2023,Amazon,33.83,0,9031,Supplies,B,N
7/14/2023,Amazon,147.41,0,9031,Supplies,B,N
7/15/2023,Amazon,19.45,0,9031,Supplies,B,N
7/18/2023,Amazon,193.99,0,9031,Supplies,B,N
7/28/2023,Amazon,16.18,0,9031,Supplies,B,N
8/3/2023,Amazon,16.23,0,9031,Supplies,B,N
4/24/2023,Breed & Co,6.29,0,3341,Recreational,B,N
3/29/2023,Dog Waste Depot,286.94,0,3341,Supplies,B,N
1/4/2023,eBay,238.1,0,9031,Supplies,B,N
10/2/2023,Financial Pacific,524.83,0,0,Supplies,B,N
9/1/2023,Financial Pacific,524.83,0,0,Supplies,B,N
1/3/2023,Financial Pacific,524.83,0,0,Supplies,B,N
2/1/2023,Financial Pacific,524.83,0,0,Supplies,B,N
3/1/2023,Financial Pacific,524.83,0,0,Supplies,B,N
4/3/2023,Financial Pacific,524.83,0,0,Supplies,B,N
5/1/2023,Financial Pacific,524.83,0,0,Supplies,B,N
6/17/2023,Financial Pacific,601.93,0,2679,Supplies,B,N
7/3/2023,Financial Pacific,524.83,0,0,Supplies,B,N
8/1/2023,Financial Pacific,524.83,0,0,Supplies,B,N
9/1/2023,Home Depot,48.65,0,718,Supplies,B,N
9/18/2023,Home Depot,44.33,0,7805,Supplies,B,N
1/5/2023,Home Depot,12.18,0,2675,Supplies,B,N
1/6/2023,Home Depot,53,0,9031,Supplies,B,N
1/9/2023,Home Depot,35.66,0,2675,Supplies,B,N
1/10/2023,Home Depot,44.9,0,2675,Supplies,B,N
1/11/2023,Home Depot,47.46,0,3341,Supplies,B,N
1/11/2023,Home Depot,94.44,0,2675,Supplies,B,N
1/16/2023,Home Depot,28.11,0,2675,Supplies,B,N
1/18/2023,Home Depot,29,0,0,Supplies,B,N
1/26/2023,Home Depot,35.66,0,2675,Supplies,B,N
2/4/2023,Home Depot,55.27,0,3341,Supplies,B,N
2/10/2023,Home Depot,40.03,0,3341,Supplies,B,N
3/1/2023,Home Depot,19.99,0,2679,Supplies,B,N
4/9/2023,Home Depot,98.7,0,9031,Supplies,B,N
4/11/2023,Home Depot,176.63,0,1,Supplies,B,N
4/15/2023,Home Depot,88.82,0,3341,Supplies,B,N
4/15/2023,Home Depot,148.18,0,3341,Supplies,B,N
4/20/2023,Home Depot,40.99,0,3341,Supplies,B,N
4/22/2023,Home Depot,208.24,0,3341,Supplies,B,N
4/22/2023,Home Depot,37.82,0,1,Supplies,B,N
4/26/2023,Home Depot,33.37,0,3341,Supplies,B,N
4/28/2023,Home Depot,35.6,0,2675,Supplies,B,N
5/6/2023,Home Depot,123.92,0,3341,Supplies,B,N
5/8/2023,Home Depot,398.7,0,2675,Supplies,B,N
5/10/2023,Home Depot,8.62,0,2675,Supplies,B,N
5/25/2023,Home Depot,235.53,0,0,Supplies,B,N
5/29/2023,Home Depot,9.49,0,1,Supplies,B,N
5/29/2023,Home Depot,187.22,0,1,Supplies,B,N
6/3/2023,Home Depot,54.15,0,0,Supplies,B,N
6/9/2023,Home Depot,167.7,0,9031,Supplies,B,N
6/10/2023,Home Depot,135.15,0,0,Supplies,B,N
6/13/2023,Home Depot,34.03,0,2675,Supplies,B,N
6/13/2023,Home Depot,54.6,0,2675,Supplies,B,N
6/24/2023,Home Depot,168.55,0,1,Supplies,B,N
6/26/2023,Home Depot,35.66,0,2675,Supplies,B,N
7/16/2023,Home Depot,144.65,0,0,Supplies,B,N
7/17/2023,Home Depot,21.73,0,0,Supplies,B,N
7/17/2023,Home Depot,139.25,0,9031,Supplies,B,N
7/19/2023,Home Depot,48.66,0,2675,Supplies,B,N
7/23/2023,Home Depot,196.45,0,0,Supplies,B,N
9/18/2023,Howdy Donut,6.31,0,2679,Food,B,N
3/24/2023,HP Ink,138.54,0,2679,Supplies,B,N
7/25/2023,HP Ink,149.35,0,2679,Supplies,B,N
10/2/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
9/3/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
1/1/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
2/1/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
3/4/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
4/1/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
5/2/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
6/7/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
7/3/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
8/1/2023,HP Instant Ink,12.98,0,1,Supplies,B,N
7/20/2023,IHOP,46.48,0,9031,Food,B,N
1/6/2023,Jifiti American Greet,150,0,1,Supplies,B,N
1/14/2023,Kim Paper,24.36,0,3341,Supplies,B,N
4/10/2023,Kim Paper,4960.88,0,3341,Supplies,B,N
4/24/2023,Kim Paper,7964.44,0,3341,Supplies,B,N
5/24/2023,Kim Paper,3389.14,0,0,Supplies,B,N
6/23/2023,Kim Paper,2141.87,0,0,Supplies,B,N
6/24/2023,Kim Paper,2141.87,0,0,Supplies,B,N
7/15/2023,Kim Paper,161.35,0,2675,Supplies,B,N
7/27/2023,Kim Paper,21.59,0,2675,Supplies,B,N
6/8/2023,Longhorn Trailers,45,0,2675,Supplies,B,N
9/25/2023,Lowes,52.63,0,718,Supplies,B,N
8/17/2023,Lowes,260.82,0,0,Supplies,B,N
8/14/2023,Lowes,36.24,0,2679,Supplies,B,N
1/5/2023,Lowes,102.79,0,2675,Supplies,B,N
1/14/2023,Lowes,28.08,0,2675,Supplies,B,N
1/18/2023,Lowes,11.89,0,3341,Supplies,B,N
1/28/2023,Lowes,16.19,0,2675,Supplies,B,N
2/9/2023,Lowes,56.27,0,2675,Supplies,B,N
2/18/2023,Lowes,34.6,0,2679,Supplies,B,N
3/1/2023,Lowes,57.87,0,2675,Supplies,B,N
4/17/2023,Lowes,199.07,0,9031,Supplies,B,N
4/18/2023,Lowes,7.56,0,3341,Supplies,B,N
4/25/2023,Lowes,104.37,0,2675,Supplies,B,N
4/27/2023,Lowes,34.14,0,2675,Supplies,B,N
5/5/2023,Lowes,141.63,0,9031,Supplies,B,N
5/23/2023,Lowes,56.25,0,0,Supplies,B,N
6/19/2023,Lowes,116.82,0,9031,Supplies,B,N
8/23/2023,Office Max,86.05,0,2679,Supplies,B,N
5/4/2023,Office Max,118.67,0,718,Supplies,B,N
1/4/2023,Outdoor Power Equipment,184.01,0,2675,Supplies,B,N
1/26/2023,Outdoor Power Equipment,681.96,0,2675,Supplies,B,N
2/3/2023,Outdoor Power Equipment,995.88,0,2675,Supplies,B,N
2/22/2023,Outdoor Power Equipment,100,0,2675,Supplies,B,N
3/30/2023,Outdoor Power Equipment,138.41,0,2675,Supplies,B,N
3/30/2023,Outdoor Power Equipment,246.79,0,2675,Supplies,B,N
7/19/2023,Outdoor Power Equipment,370.61,0,2675,Supplies,B,N
8/14/2023,Pro Serve Enterprise,38.94,0,2675,Supplies,B,N
9/29/2023,Pro Serve Enterprise,53.82,0,7805,Supplies,B,N
9/28/2023,Pro Serve Enterprise,48.37,0,7805,Supplies,B,N
9/23/2023,Pro Serve Enterprise,53.74,0,7805,Supplies,B,N
9/22/2023,Pro Serve Enterprise,401.47,0,7805,Supplies,B,N
9/11/2023,Pro Serve Enterprise,17.57,0,7767,Supplies,B,N
9/7/2023,Pro Serve Enterprise,48.37,0,7805,Supplies,B,N
8/30/2023,Pro Serve Enterprise,112.45,0,7805,Supplies,B,N
1/14/2023,Pro Serve Enterprise,423.51,0,3341,Supplies,B,N
1/18/2023,Pro Serve Enterprise,72.55,0,2675,Supplies,B,N
1/20/2023,Pro Serve Enterprise,90.15,0,3341,Supplies,B,N
1/27/2023,Pro Serve Enterprise,243.76,0,3341,Supplies,B,N
3/10/2023,Pro Serve Enterprise,34.14,0,2675,Supplies,B,N
3/22/2023,Pro Serve Enterprise,39.35,0,2675,Supplies,B,N
3/31/2023,Pro Serve Enterprise,64.4,0,2675,Supplies,B,N
4/12/2023,Pro Serve Enterprise,60.51,0,2675,Supplies,B,N
5/1/2023,Pro Serve Enterprise,15.19,0,3341,Supplies,B,N
5/4/2023,Pro Serve Enterprise,24.18,0,3341,Supplies,B,N
5/15/2023,Pro Serve Enterprise,87.9,0,3341,Supplies,B,N
5/15/2023,Pro Serve Enterprise,48.15,0,3341,Supplies,B,N
5/15/2023,Pro Serve Enterprise,139.44,0,2675,Supplies,B,N
5/24/2023,Pro Serve Enterprise,156.56,0,2675,Supplies,B,N
5/25/2023,Pro Serve Enterprise,24.18,0,2675,Supplies,B,N
6/8/2023,Pro Serve Enterprise,33.44,0,2675,Supplies,B,N
6/14/2023,Pro Serve Enterprise,305.07,0,2675,Supplies,B,N
6/14/2023,Pro Serve Enterprise,189.18,0,2675,Supplies,B,N
6/16/2023,Pro Serve Enterprise,85.97,0,2675,Supplies,B,N
6/17/2023,Pro Serve Enterprise,0,13.42,2675,Supplies,B,N
6/21/2023,Pro Serve Enterprise,232.88,0,2675,Supplies,B,N
7/20/2023,Pro Serve Enterprise,79,0,2675,Supplies,B,N
8/4/2023,Pro Serve Enterprise,18.56,0,2675,Supplies,B,N
8/7/2023,Pro Serve Enterprise,141.2,0,2675,Supplies,B,N
5/28/2023,Rubbish Inc,490.91,0,2679,Supplies,B,N
7/15/2023,tr120,71.65,0,0,Supplies,B,N
7/19/2023,Vistaprint,136.41,0,718,Supplies,B,N
9/1/2023,Gusto,1590.58,0,0,Tax,B,N
8/18/2023,Gusto,1590.56,0,0,Tax,B,N
8/1/2023,Gusto,1005.82,0,0,Tax,B,N
7/19/2023,Gusto,806.79,0,0,Tax,B,N
7/10/2023,Gusto,567.52,0,0,Tax,B,N
1/12/2023,Gusto,2371.77,0,0,Tax,B,N
1/30/2023,Gusto,2404.59,0,0,Tax,B,N
2/22/2023,Gusto,1716.62,0,0,Tax,B,N
2/28/2023,Gusto,2383.59,0,0,Tax,B,N
3/15/2023,Gusto,2251.67,0,0,Tax,B,N
3/31/2023,Gusto,2230.89,0,0,Tax,B,N
4/13/2023,Gusto,2155.62,0,0,Tax,B,N
5/2/2023,Gusto,2172.78,0,0,Tax,B,N
5/22/2023,Gusto,762.22,0,0,Tax,B,N
6/6/2023,Gusto,583.18,0,0,Tax,B,N
6/15/2023,Gusto,2024.72,0,0,Tax,B,N
5/19/2023,Sales Tax,12640,0,0,Tax,B,N
5/22/2023,Sales Tax,6000,0,0,Tax,B,N
9/21/2023,Tax,3000,0,0,Tax,B,N
9/19/2023,Tax,3704.71,0,0,Tax,B,N
8/23/2023,Tax,5000,0,0,Tax,B,N
8/21/2023,Tax,4814,0,0,Tax,B,N
7/21/2023,Tax,4561.86,0,0,Tax,B,N
1/3/2023,Tax,10951.89,0,0,Tax,B,N
1/17/2023,Tax,2500,0,0,Tax,B,N
1/18/2023,Tax,673.24,0,0,Tax,B,N
2/2/2023,Tax,53,0,9031,Tax,B,N
2/3/2023,Tax,6232.25,0,0,Tax,B,N
2/28/2023,Tax,1007.96,0,0,Tax,B,N
3/13/2023,Tax,34,0,0,Tax,B,N
3/21/2023,Tax,8891.01,0,0,Tax,B,N
3/28/2023,Tax,513.77,0,0,Tax,B,N
4/3/2023,Tax,514.35,0,0,Tax,B,N
4/12/2023,Tax,157.23,0,9031,Tax,B,N
4/24/2023,Tax,8562.03,0,0,Tax,B,N
5/10/2023,Tax,8265.02,0,0,Tax,B,N
6/22/2023,Tax,8753.82,0,0,Tax,B,N
6/22/2023,Tax,34,0,0,Tax,B,N
8/26/2023,RMA Toll,115.8,0,718,Toll,B,N
8/25/2023,RMA Toll,436.09,0,718,Toll,B,N
8/25/2023,RMA Toll,497.09,0,718,Toll,B,N
8/25/2023,RMA Toll,116.47,0,718,Toll,B,N
8/10/2023,RMA Toll,22.92,0,718,Toll,B,N
8/10/2023,RMA Toll,45.43,0,718,Toll,B,N
8/10/2023,RMA Toll,186.12,0,718,Toll,B,N
9/6/2023,RMA Toll,84.21,0,7805,Toll,B,N
1/13/2023,RMA Toll,34.38,0,9031,Toll,B,N
1/14/2023,RMA Toll,23.82,0,3341,Toll,B,N
1/14/2023,RMA Toll,16.49,0,3341,Toll,B,N
1/14/2023,RMA Toll,38.52,0,3341,Toll,B,N
1/26/2023,RMA Toll,719.15,0,9031,Toll,B,N
3/1/2023,RMA Toll,239.72,0,9031,Toll,B,N
4/22/2023,RMA Toll,213.34,0,9031,Toll,B,N
5/23/2023,RMA Toll,213.35,0,9031,Toll,B,N
5/24/2023,RMA Toll,32.02,0,1,Toll,B,N
6/23/2023,RMA Toll,213.35,0,9031,Toll,B,N
7/25/2023,RMA Toll,213.35,0,9031,Toll,B,N
8/16/2023,RZ Food Mart,75,0,2675,Gas,B,N
2/8/2023,TX Child Support,575,0,718,Toll,B,N
9/21/2023,TxTag,30,0,7767,Toll,B,N
9/1/2023,TxTag,26.72,0,7767,Toll,B,N
9/1/2023,TxTag,30,0,7767,Toll,B,N
1/13/2023,TxTag,71.63,0,9031,Toll,B,N
1/13/2023,TxTag,20,0,9031,Toll,B,N
1/13/2023,TxTag,10,0,9031,Toll,B,N
1/14/2023,TxTag,30,0,3341,Toll,B,N
1/16/2023,TxTag,20,0,9031,Toll,B,N
1/18/2023,TxTag,100,0,1,Toll,B,N
1/19/2023,TxTag,20,0,9031,Toll,B,N
1/21/2023,TxTag,30,0,3341,Toll,B,N
1/27/2023,TxTag,100,0,1,Toll,B,N
2/8/2023,TxTag,30,0,3341,Toll,B,N
2/10/2023,TxTag,100,0,1,Toll,B,N
2/11/2023,TxTag,20,0,9031,Toll,B,N
2/12/2023,TxTag,20,0,9031,Toll,B,N
2/13/2023,TxTag,20,0,9031,Toll,B,N
2/17/2023,TxTag,20,0,9031,Toll,B,N
2/23/2023,TxTag,30,0,3341,Toll,B,N
2/25/2023,TxTag,100,0,1,Toll,B,N
3/6/2023,TxTag,100,0,1,Toll,B,N
3/7/2023,TxTag,30,0,3341,Toll,B,N
3/15/2023,TxTag,30,0,3341,Toll,B,N
3/16/2023,TxTag,100,0,1,Toll,B,N
3/20/2023,TxTag,30,0,3341,Toll,B,N
3/26/2023,TxTag,100,0,1,Toll,B,N
3/30/2023,TxTag,30,0,3341,Toll,B,N
4/4/2023,TxTag,100,0,1,Toll,B,N
4/8/2023,TxTag,100,0,1,Toll,B,N
4/11/2023,TxTag,30,0,3341,Toll,B,N
4/12/2023,TxTag,57.04,0,3341,Toll,B,N
4/15/2023,TxTag,30,0,3341,Toll,B,N
4/19/2023,TxTag,100,0,1,Toll,B,N
4/24/2023,TxTag,30,0,3341,Toll,B,N
5/3/2023,TxTag,100,0,1,Toll,B,N
5/7/2023,TxTag,100,0,1,Toll,B,N
5/12/2023,TxTag,30,0,3341,Toll,B,N
5/13/2023,TxTag,20,0,9031,Toll,B,N
5/18/2023,TxTag,20,0,9031,Toll,B,N
5/21/2023,TxTag,20,0,9031,Toll,B,N
5/26/2023,TxTag,20,0,9031,Toll,B,N
5/29/2023,TxTag,20,0,9031,Toll,B,N
6/2/2023,TxTag,20,0,9031,Toll,B,N
6/6/2023,TxTag,20,0,9031,Toll,B,N
6/8/2023,TxTag,20,0,9031,Toll,B,N
6/12/2023,TxTag,20,0,9031,Toll,B,N
6/14/2023,TxTag,20,0,9031,Toll,B,N
6/16/2023,TxTag,20,0,9031,Toll,B,N
6/18/2023,TxTag,20,0,9031,Toll,B,N
6/21/2023,TxTag,20,0,9031,Toll,B,N
6/22/2023,TxTag,20,0,9031,Toll,B,N
6/25/2023,TxTag,20,0,9031,Toll,B,N
6/26/2023,TxTag,20,0,9031,Toll,B,N
7/7/2023,TxTag,11.93,0,2679,Toll,B,N
7/8/2023,TxTag,20,0,9031,Toll,B,N
7/11/2023,TxTag,20,0,9031,Toll,B,N
7/14/2023,TxTag,20,0,9031,Toll,B,N
7/17/2023,TxTag,20,0,9031,Toll,B,N
1/5/2023,City of Austin,133.88,0,0,Utilities,B,Y
8/23/2023,City of Cedar Park,172.69,0,1,Utilities,B,Y
3/14/2023,City of Cedar Park,215.52,0,1,Utilities,B,Y
4/25/2023,City of Cedar Park,70.44,0,1,Utilities,B,Y
5/23/2023,City of Cedar Park,90.89,0,1,Utilities,B,Y
6/23/2023,City of Cedar Park,168.76,0,1,Utilities,B,Y
7/26/2023,City of Cedar Park,156.91,0,1,Utilities,B,Y
5/24/2023,City of Leander,193.05,0,9031,Utilities,B,Y
6/13/2023,Clements Paint,24.85,0,0,Recreational,B,Y
6/14/2023,Clements Paint,41.08,0,0,Recreational,B,Y
6/20/2023,Clements Paint,127.25,0,0,Recreational,B,Y
8/15/2023,Crossroads Utilities,33.67,0,718,Utilities,B,Y
1/4/2023,Crossroads Utilities,37.69,0,718,Utilities,B,Y
2/3/2023,Crossroads Utilities,38.94,0,718,Utilities,B,Y
3/12/2023,Crossroads Utilities,222.54,0,718,Utilities,B,Y
4/4/2023,Crossroads Utilities,35.93,0,718,Utilities,B,Y
5/4/2023,Crossroads Utilities,35.43,0,718,Utilities,B,Y
6/6/2023,Crossroads Utilities,37.44,0,718,Utilities,B,Y
7/11/2023,Crossroads Utilities,36.68,0,718,Utilities,B,Y
9/12/2023,CSC Servicework,2,0,2679,Utilities,B,Y
5/21/2023,CSC Servicework,2,0,2679,Utilities,B,Y
8/2/2023,Pedernales Electric,176.99,0,0,Utilities,B,N
4/22/2023,Pedernales Electric,58.84,0,1,Utilities,B,Y
8/15/2023,Texas Gas Service,31.44,0,718,Utilities,B,Y
9/15/2023,Texas Gas Service,30.6,0,7767,Utilities,B,Y
1/4/2023,Texas Gas Service,123.97,0,718,Utilities,B,Y
2/3/2023,Texas Gas Service,152.67,0,718,Utilities,B,Y
3/11/2023,Texas Gas Service,141.57,0,718,Utilities,B,Y
4/4/2023,Texas Gas Service,67.11,0,718,Utilities,B,Y
5/4/2023,Texas Gas Service,44.53,0,718,Utilities,B,Y
6/6/2023,Texas Gas Service,34.41,0,718,Utilities,B,Y
7/11/2023,Texas Gas Service,34.62,0,718,Utilities,B,Y
9/29/2023,Texas Honey Ham,28.54,0,718,Food,B,Y
9/22/2023,ATM,200,0,7805,Withdrawal,B,N
1/3/2023,ATM,700,0,9031,Withdrawal,B,N
1/14/2023,ATM,303.75,0,3341,Withdrawal,B,N
1/14/2023,ATM,200,0,2675,Withdrawal,B,N
1/26/2023,ATM,520,0,9031,Withdrawal,B,N
2/10/2023,ATM,182.5,0,3341,Withdrawal,B,N
2/10/2023,ATM,200,0,9031,Withdrawal,B,N
4/3/2023,ATM,200,0,9031,Withdrawal,B,N
4/3/2023,ATM,200,0,9031,Withdrawal,B,N
4/3/2023,ATM,315.9,0,0,Withdrawal,B,N
4/5/2023,ATM,200,0,2675,Withdrawal,B,N
4/13/2023,ATM,359.66,0,0,Withdrawal,B,N
4/24/2023,ATM,102.25,0,9031,Withdrawal,B,N
6/8/2023,ATM,520,0,9031,Withdrawal,B,N
6/22/2023,ATM,60,0,9031,Withdrawal,B,N
6/24/2023,ATM,1,0,0,Withdrawal,B,N
6/24/2023,ATM,203,0,0,Withdrawal,B,N
6/24/2023,ATM,1,0,0,Withdrawal,B,N
6/24/2023,ATM,200,0,9031,Withdrawal,B,N
7/7/2023,ATM,300,0,2675,Withdrawal,B,N
7/7/2023,ATM,600,0,9031,Withdrawal,B,N
7/7/2023,ATM,400,0,9031,Withdrawal,B,N
7/23/2023,ATM,120,0,0,Withdrawal,B,N
7/30/2023,ATM,600,0,9031,Withdrawal,B,N
7/30/2023,ATM,800,0,2675,Withdrawal,B,N
8/15/2023,Withdrawal Cash,2400,0,0,Withdrawal,B,N
8/12/2023,Withdrawal Cash,1267.13,0,0,Withdrawal,B,N
8/12/2023,Withdrawal Cash,1000,0,0,Withdrawal,B,N
8/10/2023,Withdrawal Cash,2945,0,0,Withdrawal,B,N
8/10/2023,Withdrawal Cash,1685.42,0,0,Withdrawal,B,N
9/29/2023,Withdrawal Cash,5820,0,0,Withdrawal,B,N
9/18/2023,Withdrawal Cash,900,0,0,Withdrawal,B,N
9/9/2023,Withdrawal Cash,6000,0,0,Withdrawal,B,N
8/17/2023,Withdrawal Cash,1000,0,0,Withdrawal,B,N
1/27/2023,Withdrawal Cash,1800,0,0,Withdrawal,B,N
2/10/2023,Withdrawal Cash,1650,0,0,Withdrawal,B,N
2/11/2023,Withdrawal Cash,2450,0,0,Withdrawal,B,N
2/24/2023,Withdrawal Cash,3750,0,0,Withdrawal,B,N
3/10/2023,Withdrawal Cash,8160,0,0,Withdrawal,B,N
3/10/2023,Withdrawal Cash,2060,0,0,Withdrawal,B,N
3/11/2023,Withdrawal Cash,1785,0,0,Withdrawal,B,N
3/13/2023,Withdrawal Cash,1300,0,0,Withdrawal,B,N
3/15/2023,Withdrawal Cash,1100,0,0,Withdrawal,B,N
3/21/2023,Withdrawal Cash,1150,0,0,Withdrawal,B,N
3/24/2023,Withdrawal Cash,1600,0,0,Withdrawal,B,N
4/7/2023,Withdrawal Cash,1000,0,0,Withdrawal,B,N
4/14/2023,Withdrawal Cash,200,0,0,Withdrawal,B,N
4/21/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
4/21/2023,Withdrawal Cash,6000,0,0,Withdrawal,B,N
4/21/2023,Withdrawal Cash,2500,0,0,Withdrawal,B,N
4/22/2023,Withdrawal Cash,300,0,0,Withdrawal,B,N
4/22/2023,Withdrawal Cash,1200,0,0,Withdrawal,B,N
5/1/2023,Withdrawal Cash,2500,0,0,Withdrawal,B,N
5/3/2023,Withdrawal Cash,200,0,0,Withdrawal,B,N
5/6/2023,Withdrawal Cash,3500,0,0,Withdrawal,B,N
5/9/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
6/2/2023,Withdrawal Cash,1540,0,0,Withdrawal,B,N
6/9/2023,Withdrawal Cash,6500,0,0,Withdrawal,B,N
6/9/2023,Withdrawal Cash,5000,0,0,Withdrawal,B,N
7/10/2023,Withdrawal Cash,1087,0,0,Withdrawal,B,N
7/13/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
7/13/2023,Withdrawal Cash,3500,0,0,Withdrawal,B,N
7/13/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
7/13/2023,Withdrawal Cash,2000,0,0,Withdrawal,B,N
7/15/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
7/18/2023,Withdrawal Cash,300,0,0,Withdrawal,B,N
7/18/2023,Withdrawal Cash,3200,0,0,Withdrawal,B,N
7/22/2023,Withdrawal Cash,500,0,0,Withdrawal,B,N
7/31/2023,Withdrawal Cash,3000,0,0,Withdrawal,B,N
7/31/2023,Withdrawal Cash,400,0,0,Withdrawal,B,N
8/3/2023,Withdrawal Cash,6985,0,0,Withdrawal,B,N
