Date,Check,Description,Debit,Credit,Cards,Purchase Type
6/11/2024,0,Next Insurance,2101.13,0,2994,Insurance
7/11/2024,0,Next Insurance,172.75,0,2994,Insurance
7/11/2024,0,Next Insurance,1051.56,0,2994,Insurance
8/11/2024,0,Next Insurance,172.75,0,2994,Insurance
8/11/2024,0,Next Insurance,1051.56,0,2994,Insurance
7/11/2024,0,Proggressive Insurance,1341.03,0,nan,Insurance
8/13/2024,0,Proggressive Insurance,1175.35,0,nan,Insurance
3/12/2024,0,Public Goods,1265.29,0,2591,Insurance
5/20/2024,0,Public Goods,481.04,0,2591,Insurance
1/29/2024,0,Ally,509.98,0,nan,Loan
2/27/2024,0,Ally,509.98,0,nan,Loan
3/27/2024,0,Ally,509.98,0,nan,Loan
4/29/2024,0,Ally,509.98,0,nan,Loan
5/29/2024,0,Ally,509.98,0,nan,Loan
6/27/2024,0,Ally,509.98,0,nan,Loan
7/29/2024,0,Ally,509.98,0,nan,Loan
8/27/2024,0,Ally,509.98,0,nan,Loan
2/6/2024,0,Bank Of America ,950.9,0,nan,Loan
2/6/2024,0,Bank Of America ,0.48,0,nan,Loan
3/22/2024,0,Bank Of America ,877.05,0,nan,Loan
4/3/2024,0,Bank Of America ,877.05,0,nan,Loan
5/3/2024,0,Bank Of America ,877.05,0,nan,Loan
6/3/2024,0,Bank Of America ,877.05,0,nan,Loan
7/3/2024,0,Bank Of America ,877.05,0,nan,Loan
8/5/2024,0,Bank Of America ,877.05,0,nan,Loan
2/12/2024,0,BMW Loan,447.78,0,nan,Loan
3/11/2024,0,BMW Loan,447.78,0,nan,Loan
4/11/2024,0,BMW Loan,447.78,0,nan,Loan
5/11/2024,0,BMW Loan,447.78,0,nan,Loan
6/11/2024,0,BMW Loan,447.78,0,nan,Loan
7/11/2024,0,BMW Loan,447.78,0,nan,Loan
8/12/2024,0,BMW Loan,447.78,0,nan,Loan
1/29/2024,0,Fortiva,58.33,0,nan,Loan
2/28/2024,0,Fortiva,58.33,0,nan,Loan
3/28/2024,0,Fortiva,58.33,0,nan,Loan
4/29/2024,0,Fortiva,58.33,0,nan,Loan
5/29/2024,0,Fortiva,58.33,0,nan,Loan
6/28/2024,0,Fortiva,58.33,0,nan,Loan
7/29/2024,0,Fortiva,58.33,0,nan,Loan
8/28/2024,0,Fortiva,58.33,0,nan,Loan
1/22/2024,0,SBA Loan,700,0,nan,Loan
2/22/2024,0,SBA Loan,700,0,nan,Loan
3/22/2024,0,SBA Loan,700,0,nan,Loan
4/10/2024,0,SBA Loan,150,0,nan,Loan
4/22/2024,0,SBA Loan,700,0,nan,Loan
5/22/2024,0,SBA Loan,700,0,nan,Loan
6/24/2024,0,SBA Loan,700,0,nan,Loan
6/25/2024,0,SBA Loan,69,0,nan,Loan
7/22/2024,0,SBA Loan,700,0,nan,Loan
8/22/2024,0,SBA Loan,700,0,nan,Loan
2/20/2024,0,UHCU Open Loan,200,0,nan,Loan
3/18/2024,0,UHCU Open Loan,200,0,nan,Loan
4/18/2024,0,UHCU Open Loan,200,0,nan,Loan
5/18/2024,0,UHCU Open Loan,200,0,nan,Loan
6/18/2024,0,UHCU Open Loan,200,0,nan,Loan
7/18/2024,0,UHCU Open Loan,200,0,nan,Loan
8/19/2024,0,UHCU Open Loan,200,0,nan,Loan
2/27/2024,0,Wells Fargo Bank,2190.23,0,nan,Loan
1/3/2024,0,Firmspace,150,0,nan,Marketing
2/2/2024,0,Firmspace,150,0,nan,Marketing
3/1/2024,0,Firmspace,154.5,0,2994,Marketing
1/22/2024,0,Seoteric,750,0,nan,Marketing
2/22/2024,0,Seoteric,750,0,nan,Marketing
3/22/2024,0,Seoteric,750,0,nan,Marketing
4/22/2024,0,Seoteric,750,0,nan,Marketing
5/22/2024,0,Seoteric,750,0,nan,Marketing
6/24/2024,0,Seoteric,750,0,nan,Marketing
7/22/2024,0,Seoteric,750,0,nan,Marketing
8/22/2024,0,Seoteric,750,0,nan,Marketing
3/12/2024,0,Bioreference Labs Inc,73.68,0,0940,Medical
7/13/2024,0,Capital Otolaryngology,189.01,0,0940,Medical
1/16/2024,0,Harmony Dental Wellness,698,0,0940,Medical
1/9/2024,0,Harmony Dental Wellness,927,0,0940,Medical
3/4/2024,0,Harmony Dental Wellness,566,0,0940,Medical
6/11/2024,0,Harmony Dental Wellness,300,0,2591,Medical
8/20/2024,0,Harmony Dental Wellness,249,0,2994,Medical
4/20/2024,0,Medical Arts Family Medicine ,50,0,2591,Medical
5/24/2024,0,Medical Arts Family Medicine ,193,0,2591,Medical
4/12/2024,0,Mikaela Rush,800.82,0,0940,Medical
2/28/2024,0,Pathology Lab,34,0,2994,Medical
4/24/2024,0,Recprecision Vision,124,0,2591,Medical
1/15/2024,0,Walgreens,87.28,0,2591,Medical
1/28/2024,0,Walgreens,24.2,0,2994,Medical
1/29/2024,0,Walgreens,20.4,0,2994,Medical
2/24/2024,0,Walgreens,380.52,0,0940,Medical
5/18/2024,0,Walgreens,380.52,0,0940,Medical
1/15/2024,0,Cricket Demayo,103,0,2591,Phones/Internet
1/15/2024,0,Cricket Demayo,48.14,0,2591,Phones/Internet
2/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
3/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
4/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
5/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
6/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
7/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
8/14/2024,0,Cricket Wireless,130,0,2591,Phones/Internet
1/13/2024,0,AT&T,207.44,0,2994,Phones/Internet
1/18/2024,0,AT&T,60.54,0,nan,Phones/Internet
1/29/2024,0,AT&T,489.24,0,nan,Phones/Internet
2/20/2024,0,AT&T,60.54,0,nan,Phones/Internet
2/27/2024,0,AT&T,598.08,0,nan,Phones/Internet
3/21/2024,0,AT&T,60.54,0,nan,Phones/Internet
3/27/2024,0,AT&T,619.21,0,nan,Phones/Internet
4/18/2024,0,AT&T,60.54,0,nan,Phones/Internet
4/29/2024,0,AT&T,559,0,nan,Phones/Internet
5/20/2024,0,AT&T,60.54,0,nan,Phones/Internet
5/28/2024,0,AT&T,581.23,0,nan,Phones/Internet
6/18/2024,0,AT&T,60.54,0,nan,Phones/Internet
6/27/2024,0,AT&T,536.77,0,nan,Phones/Internet
7/19/2024,0,AT&T,60.54,0,nan,Phones/Internet
7/29/2024,0,AT&T,589.45,0,nan,Phones/Internet
8/19/2024,0,AT&T,60.54,0,nan,Phones/Internet
8/27/2024,0,AT&T,558.77,0,nan,Phones/Internet
2/13/2024,0,Google Fiber,157.93,0,2591,Phones/Internet
3/13/2024,0,Google Fiber,103,0,nan,Phones/Internet
4/1/2024,0,Google Fiber,103,0,2591,Phones/Internet
5/13/2024,0,Google Fiber,103,0,nan,Phones/Internet
6/13/2024,0,Google Fiber,103,0,nan,Phones/Internet
7/15/2024,0,Google Fiber,103,0,nan,Phones/Internet
8/13/2024,0,Google Fiber,103,0,nan,Phones/Internet
3/1/2024,0,Barri Money Services,1649.82,0,2994,Professional Service
4/12/2024,0,Barri Money Services,1426.65,0,2994,Professional Service
2/24/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
2/29/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
3/14/2024,0,Berrett Pest Control,107.17,0,2994,Professional Service
3/26/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
4/16/2024,0,Berrett Pest Control,107.17,0,2994,Professional Service
4/26/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
5/25/2024,0,Berrett Pest Control,167.79,0,2994,Professional Service
6/26/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
7/26/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
7/9/2024,0,Berrett Pest Control,107.17,0,2994,Professional Service
8/27/2024,0,Berrett Pest Control,60.62,0,2994,Professional Service
3/8/2024,0,Bolt Company,361.39,0,2591,Professional Service
1/5/2024,0,Breed & Company,20.56,0,2591,Professional Service
4/17/2024,0,Cothrons Safe And Lock,105.88,0,2591,Professional Service
5/18/2024,0,Cothrons Safe And Lock,18.49,0,2591,Professional Service
6/11/2024,0,Driversnote,51,0,0940,Professional Service
3/12/2024,0,Flying Threads Embroidery,70.36,0,2994,Professional Service
3/8/2024,0,Green Clean Institut,540,0,2591,Professional Service
1/11/2024,0,Hitechpower,281.56,0,2591,Professional Service
1/26/2024,0,Hitechpower,600.31,0,2994,Professional Service
1/26/2024,0,Hitechpower,302.81,0,2994,Professional Service
1/26/2024,0,Hitechpower,212.5,0,2994,Professional Service
2/10/2024,0,Hitechpower,159.37,0,2591,Professional Service
2/10/2024,0,Hitechpower,600.31,0,2591,Professional Service
2/10/2024,0,Hitechpower,743.75,0,2591,Professional Service
2/10/2024,0,Hitechpower,212.5,0,2591,Professional Service
2/22/2024,0,Hitechpower,796.87,0,2994,Professional Service
2/28/2024,0,Hitechpower,371.87,0,2994,Professional Service
3/22/2024,0,Hitechpower,2417.18,0,2591,Professional Service
3/30/2024,0,Hitechpower,743.75,0,2994,Professional Service
3/9/2024,0,Hitechpower,212.5,0,2994,Professional Service
3/9/2024,0,Hitechpower,717.18,0,2994,Professional Service
3/9/2024,0,Hitechpower,340,0,2994,Professional Service
4/11/2024,0,Hitechpower,340,0,2994,Professional Service
4/11/2024,0,Hitechpower,212.5,0,2994,Professional Service
4/11/2024,0,Hitechpower,239.06,0,2994,Professional Service
4/19/2024,0,Hitechpower,162.37,0,2994,Professional Service
4/19/2024,0,Hitechpower,515.31,0,2994,Professional Service
4/23/2024,0,Hitechpower,2071.87,0,2994,Professional Service
4/9/2024,0,Hitechpower,823.43,0,2994,Professional Service
5/10/2024,0,Hitechpower,1965.62,0,2994,Professional Service
5/18/2024,0,Hitechpower,212.5,0,2994,Professional Service
5/30/2024,0,Hitechpower,180.62,0,2591,Professional Service
5/31/2024,0,Hitechpower,600.31,0,2994,Professional Service
5/5/2024,0,Hitechpower,1567.18,0,2994,Professional Service
5/5/2024,0,Hitechpower,265.62,0,2994,Professional Service
6/18/2024,0,Hitechpower,212.5,0,2994,Professional Service
6/18/2024,0,Hitechpower,1540.62,0,2994,Professional Service
6/4/2024,0,Hitechpower,796.87,0,2994,Professional Service
6/8/2024,0,Hitechpower,1753.12,0,2994,Professional Service
6/8/2024,0,Hitechpower,170,0,2994,Professional Service
7/10/2024,0,Hitechpower,743.75,0,2994,Professional Service
7/13/2024,0,Hitechpower,212.5,0,2994,Professional Service
7/13/2024,0,Hitechpower,265.62,0,2994,Professional Service
7/13/2024,0,Hitechpower,292.18,0,2994,Professional Service
7/9/2024,0,Hitechpower,409.06,0,2994,Professional Service
7/9/2024,0,Hitechpower,148.75,0,2994,Professional Service
8/13/2024,0,Hitechpower,112,0,2994,Professional Service
8/13/2024,0,Hitechpower,318.75,0,2994,Professional Service
8/26/2024,0,Hitechpower,1296.25,0,2994,Professional Service
8/29/2024,0,Hitechpower,600.31,0,2994,Professional Service
8/29/2024,0,Hitechpower,796.87,0,2994,Professional Service
8/5/2024,0,Hitechpower,265.62,0,2994,Professional Service
8/5/2024,0,Hitechpower,212.5,0,2994,Professional Service
1/25/2024,0,Kristy R Cortez,785,0,2994,Professional Service
2/20/2024,0,Kristy R Cortez,785,0,2994,Professional Service
2/23/2024,0,Kristy R Cortez,1750,0,nan,Professional Service
3/5/2024,0,Kristy R Cortez,750,0,2994,Professional Service
4/24/2024,0,Kristy R Cortez,185,0,2994,Professional Service
5/31/2024,0,Kristy R Cortez,750,0,2994,Professional Service
5/6/2024,0,Kristy R Cortez,750,0,2994,Professional Service
7/3/2024,0,Kristy R Cortez,750,0,2994,Professional Service
7/30/2024,0,Kristy R Cortez,750,0,2994,Professional Service
8/27/2024,0,Kristy R Cortez,900,0,2994,Professional Service
8/27/2024,0,Kristy R Cortez,450,0,2994,Professional Service
5/16/2024,0,Sticker Express,20.35,0,2591,Professional Service
8/26/2024,0,The Keyless Shop,10.82,0,0940,Professional Service
2/22/2024,0,The Ups Store,10,0,2591,Professional Service
1/17/2024,0,Usps,176,0,2994,Professional Service
2/20/2024,0,Usps,1.1,0,0940,Professional Service
4/27/2024,0,Williamson County Landfill,150,0,2591,Professional Service
7/7/2024,0,Airbnb,2883.93,0,2994,Recreational
7/6/2024,0,Expedia,462.97,0,2994,Recreational
3/26/2024,0,Hyatt Regency,120.16,0,0940,Recreational
3/9/2024,0,Hyatt Regency,649.96,0,0940,Recreational
8/15/2024,0,Texas A&M University,6346.15,0,nan,Recreational
1/31/2024,0,Ned Mcdaniel,1500,0,nan,Rent
1/31/2024,0,Ned Mcdaniel,100,0,nan,Rent
1/5/2024,0,Ned Mcdaniel,1500,0,nan,Rent
1/5/2024,0,Ned Mcdaniel,100,0,nan,Rent
2/29/2024,0,Ned Mcdaniel,1500,0,nan,Rent
2/29/2024,0,Ned Mcdaniel,100,0,nan,Rent
3/29/2024,0,Ned Mcdaniel,100,0,nan,Rent
3/29/2024,0,Ned Mcdaniel,1500,0,nan,Rent
4/30/2024,0,Ned Mcdaniel,200,0,nan,Rent
4/30/2024,0,Ned Mcdaniel,1500,0,nan,Rent
1/4/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
2/13/2024,0,Alchemy Systems Payment,0,4139.16,nan,Revenue
3/13/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
4/10/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
5/21/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
6/18/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
7/18/2024,0,Alchemy Systems Payment,0,2069.58,nan,Revenue
3/25/2024,0,Amazon Credit,0,24.84,2591,Revenue
3/25/2024,0,Amazon Credit,0,32.14,2591,Revenue
2/6/2024,0,Bank Of America Credit,0,0.29,nan,Revenue
2/6/2024,0,Bank Of America Credit,0,0.19,nan,Revenue
1/11/2024,0,Cv Condominium Payment,0,976.42,nan,Revenue
2/9/2024,0,Cv Condominium Payment,0,415.68,nan,Revenue
3/20/2024,0,Cv Condominium Payment,0,3509.5,nan,Revenue
4/11/2024,0,Cv Condominium Payment,0,467.64,nan,Revenue
5/17/2024,0,Cv Condominium Payment,0,962.16,nan,Revenue
6/6/2024,0,Cv Condominium Payment,0,415.68,nan,Revenue
2/5/2024,0,Deposit,0,85.7,nan,Revenue
5/20/2024,0,Deposit Adjustment Bulk Check,0,1055,nan,Revenue
1/13/2024,0,Deposit By Check,0,2644.56,nan,Revenue
1/16/2024,0,Deposit By Check,0,2644.88,nan,Revenue
1/17/2024,0,Deposit By Check,0,416.76,nan,Revenue
1/20/2024,0,Deposit By Check,0,1082.5,nan,Revenue
1/22/2024,0,Deposit By Check,0,3872,nan,Revenue
1/25/2024,0,Deposit By Check,0,1082.51,nan,Revenue
1/26/2024,0,Deposit By Check,0,4330,nan,Revenue
1/29/2024,0,Deposit By Check,0,4555.51,nan,Revenue
1/4/2024,0,Deposit By Check,0,5251.21,nan,Revenue
1/9/2024,0,Deposit By Check,0,1255.35,nan,Revenue
2/14/2024,0,Deposit By Check,0,833.46,nan,Revenue
2/15/2024,0,Deposit By Check,0,6165.58,nan,Revenue
2/17/2024,0,Deposit By Check,0,1319.69,nan,Revenue
2/2/2024,0,Deposit By Check,0,6049.01,nan,Revenue
2/20/2024,0,Deposit By Check,0,189.44,nan,Revenue
2/23/2024,0,Deposit By Check,0,5124.51,nan,Revenue
2/23/2024,0,Deposit By Check,0,10519.74,nan,Revenue
2/28/2024,0,Deposit By Check,0,1271.94,nan,Revenue
2/3/2024,0,Deposit By Check,0,3602.85,nan,Revenue
2/8/2024,0,Deposit By Check,0,649.5,nan,Revenue
2/9/2024,0,Deposit By Check,0,6603.25,nan,Revenue
2/9/2024,0,Deposit By Check,0,3506.13,nan,Revenue
3/11/2024,0,Deposit By Check,0,3294.13,nan,Revenue
3/14/2024,0,Deposit By Check,0,6603.25,nan,Revenue
3/18/2024,0,Deposit By Check,0,4220.11,nan,Revenue
3/2/2024,0,Deposit By Check,0,2621.83,nan,Revenue
3/21/2024,0,Deposit By Check,0,7342.82,nan,Revenue
3/22/2024,0,Deposit By Check,0,3242.09,nan,Revenue
3/8/2024,0,Deposit By Check,0,5491.03,nan,Revenue
4/1/2024,0,Deposit By Check,0,1857.58,nan,Revenue
4/11/2024,0,Deposit By Check,0,10778.38,nan,Revenue
4/12/2024,0,Deposit By Check,0,1800,nan,Revenue
4/13/2024,0,Deposit By Check,0,752.34,nan,Revenue
4/19/2024,0,Deposit By Check,0,6789.4,nan,Revenue
4/2/2024,0,Deposit By Check,0,811.88,nan,Revenue
4/22/2024,0,Deposit By Check,0,6309.73,nan,Revenue
4/23/2024,0,Deposit By Check,0,7020.55,nan,Revenue
4/24/2024,0,Deposit By Check,0,2165,nan,Revenue
4/29/2024,0,Deposit By Check,0,4340.09,nan,Revenue
4/3/2024,0,Deposit By Check,0,2682.72,nan,Revenue
4/4/2024,0,Deposit By Check,0,920.13,nan,Revenue
4/8/2024,0,Deposit By Check,0,3987.2,nan,Revenue
5/1/2024,0,Deposit By Check,0,8392.33,nan,Revenue
5/15/2024,0,Deposit By Check,0,11654.92,nan,Revenue
5/16/2024,0,Deposit By Check,0,26286.44,nan,Revenue
5/20/2024,0,Deposit By Check,0,1057,nan,Revenue
5/24/2024,0,Deposit By Check,0,5731.84,nan,Revenue
5/28/2024,0,Deposit By Check,0,25679.5,nan,Revenue
5/31/2024,0,Deposit By Check,0,7699.88,nan,Revenue
5/4/2024,0,Deposit By Check,0,3746.13,nan,Revenue
5/6/2024,0,Deposit By Check,0,3062.68,nan,Revenue
6/11/2024,0,Deposit By Check,0,4510.74,nan,Revenue
6/14/2024,0,Deposit By Check,0,8864.5,nan,Revenue
6/15/2024,0,Deposit By Check,0,14980.09,nan,Revenue
6/27/2024,0,Deposit By Check,0,9846.17,nan,Revenue
6/6/2024,0,Deposit By Check,0,3927.6,nan,Revenue
7/10/2024,0,Deposit By Check,0,7611.64,nan,Revenue
7/15/2024,0,Deposit By Check,0,10317.87,nan,Revenue
7/15/2024,0,Deposit By Check,0,10252.15,nan,Revenue
7/3/2024,0,Deposit By Check,0,5389.12,nan,Revenue
7/30/2024,0,Deposit By Check,0,29406.65,nan,Revenue
8/12/2024,0,Deposit By Check,0,20140.6,nan,Revenue
8/13/2024,0,Deposit By Check,0,27062.5,nan,Revenue
8/26/2024,0,Deposit By Check,0,11106.45,nan,Revenue
8/29/2024,0,Deposit By Check,0,50264.28,nan,Revenue
1/31/2024,0,Deposit By Incoming Wire,0,200.26,nan,Revenue
6/21/2024,0,Deposit By Incoming Wire,0,3897,nan,Revenue
7/19/2024,0,Deposit By Incoming Wire,0,1948.5,nan,Revenue
1/29/2024,0,Deposit By Remote,0,156.21,nan,Revenue
1/18/2024,0,Deposit Cash,0,1500,nan,Revenue
2/20/2024,0,Deposit Duplicate Post,0,1619.82,nan,Revenue
1/26/2024,0,Genecov Investme Payment,0,687.39,nan,Revenue
1/8/2024,0,Google Credit,0,0.24,nan,Revenue
1/18/2024,0,Intuit Credit,0,3279.26,nan,Revenue
1/22/2024,0,Intuit Credit,0,47430.66,nan,Revenue
1/30/2024,0,Intuit Credit,0,3279.26,nan,Revenue
1/8/2024,0,Intuit Credit,0,2241.39,nan,Revenue
2/2/2024,0,Intuit Credit,0,7127.19,nan,Revenue
2/20/2024,0,Intuit Credit,0,55336.2,nan,Revenue
2/29/2024,0,Intuit Credit,0,3279.26,nan,Revenue
3/19/2024,0,Intuit Credit,0,62401.49,nan,Revenue
3/4/2024,0,Intuit Credit,0,20989.93,nan,Revenue
3/6/2024,0,Intuit Credit,0,497.95,nan,Revenue
3/7/2024,0,Intuit Credit,0,1461.37,nan,Revenue
4/18/2024,0,Intuit Credit,0,72387.06,nan,Revenue
4/30/2024,0,Intuit Credit,0,3279.25,nan,Revenue
4/4/2024,0,Intuit Credit,0,18481.53,nan,Revenue
5/2/2024,0,Intuit Credit,0,2982.29,nan,Revenue
5/20/2024,0,Intuit Credit,0,65643.49,nan,Revenue
5/22/2024,0,Intuit Credit,0,2922.75,nan,Revenue
6/18/2024,0,Intuit Credit,0,65654.1,nan,Revenue
6/20/2024,0,Intuit Credit,0,595.38,nan,Revenue
6/21/2024,0,Intuit Credit,0,2511.41,nan,Revenue
6/3/2024,0,Intuit Credit,0,19321.55,nan,Revenue
6/3/2024,0,Intuit Credit,0,3279.25,nan,Revenue
7/15/2024,0,Intuit Credit,0,3279.25,nan,Revenue
7/16/2024,0,Intuit Credit,0,55745.6,nan,Revenue
7/2/2024,0,Intuit Credit,0,4265.07,nan,Revenue
7/30/2024,0,Intuit Credit,0,3279.25,nan,Revenue
8/1/2024,0,Intuit Credit,0,13911.24,nan,Revenue
8/19/2024,0,Intuit Credit,0,38582.47,nan,Revenue
8/30/2024,0,Intuit Credit,0,3279.25,nan,Revenue
8/13/2024,0,Jeremiah Program Payment,0,1664,nan,Revenue
8/23/2024,0,Jeremiah Program Payment,0,1664,nan,Revenue
1/19/2024,0,Jpmorgan Chase Credit,0,0.3,nan,Revenue
1/19/2024,0,Jpmorgan Chase Credit,0,0.01,nan,Revenue
5/23/2024,0,L&W Supply Credit,0,119.86,2591,Revenue
1/18/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
1/4/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
2/27/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
3/28/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
4/23/2024,0,Lifespace Inc Payment,0,1575,nan,Revenue
4/25/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
4/30/2024,0,Lifespace Inc Payment,0,1400,nan,Revenue
5/29/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
6/27/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
7/25/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
8/27/2024,0,Lifespace Inc Payment,0,1300,nan,Revenue
5/8/2024,0,Lowes Credit,0,96.32,2591,Revenue
3/4/2024,0,Paypal Credit,0,0.2,nan,Revenue
3/4/2024,0,Paypal Credit,0,0.1,nan,Revenue
1/26/2024,0,Peak6 Payment,0,1194.72,nan,Revenue
4/26/2024,0,Peak6 Payment,0,1194.72,nan,Revenue
8/16/2024,0,Peak6 Payment,0,1194.72,nan,Revenue
2/23/2024,0,Stafford Capital Payment,0,3897,nan,Revenue
4/30/2024,0,Stafford Capital Payment,0,3897,nan,Revenue
8/22/2024,0,Stafford Capital Payment,0,1948.5,nan,Revenue
8/3/2024,0,Target Credit,0,60.62,0940,Revenue
1/26/2024,0,Texas Windstorm Payment,0,4872,nan,Revenue
2/9/2024,0,Texas Windstorm Payment,0,4640,nan,Revenue
3/8/2024,0,Texas Windstorm Payment,0,5026.67,nan,Revenue
4/12/2024,0,Texas Windstorm Payment,0,520,nan,Revenue
4/5/2024,0,Texas Windstorm Payment,0,5026.67,nan,Revenue
5/10/2024,0,Texas Windstorm Payment,0,7519.67,nan,Revenue
6/14/2024,0,Texas Windstorm Payment,0,4678.67,nan,Revenue
7/12/2024,0,Texas Windstorm Payment,0,4562.67,nan,Revenue
8/16/2024,0,Texas Windstorm Payment,0,5026.67,nan,Revenue
2/13/2024,0,The Home Depot Credit,0,21.62,2591,Revenue
1/10/2024,0,Ufcu Payment,0,17710.82,nan,Revenue
2/14/2024,0,Ufcu Payment,0,18837.49,nan,Revenue
3/13/2024,0,Ufcu Payment,0,659.68,nan,Revenue
4/10/2024,0,Ufcu Payment,0,23357.86,nan,Revenue
5/8/2024,0,Ufcu Payment,0,20989.93,nan,Revenue
6/12/2024,0,Ufcu Payment,0,22779.24,nan,Revenue
6/5/2024,0,Ufcu Payment,0,955,nan,Revenue
7/10/2024,0,Ufcu Payment,0,22760.44,nan,Revenue
8/14/2024,0,Ufcu Payment,0,20878.89,nan,Revenue
1/2/2024,0,Uhcu Payment,0,13061.4,nan,Revenue
2/2/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
3/1/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
4/2/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
5/3/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
6/4/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
7/5/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
8/2/2024,0,Uhcu Payment,0,11977.1,nan,Revenue
4/27/2024,0,Williamson County Landfill Credit,0,84.66,2591,Revenue
1/11/2024,0,Adobe,21.64,0,2591,Software
2/10/2024,0,Adobe,21.64,0,2591,Software
3/8/2024,0,Adobe,21.64,0,2591,Software
4/9/2024,0,Adobe,21.64,0,2591,Software
5/9/2024,0,Adobe,21.64,0,2591,Software
6/9/2024,0,Adobe,21.64,0,2591,Software
7/8/2024,0,Adobe,21.64,0,2591,Software
8/8/2024,0,Adobe,21.64,0,2591,Software
1/12/2024,0,Apple,2.99,0,2591,Software
1/19/2024,0,Apple,16.23,0,2591,Software
2/19/2024,0,Apple,16.23,0,2591,Software
2/5/2024,0,Apple,2.99,0,2591,Software
3/23/2024,0,Apple,16.23,0,2591,Software
3/6/2024,0,Apple,4.32,0,2591,Software
3/6/2024,0,Apple,2.99,0,2591,Software
4/23/2024,0,Apple,16.23,0,2591,Software
4/5/2024,0,Apple,2.99,0,2591,Software
5/23/2024,0,Apple,16.23,0,2591,Software
5/5/2024,0,Apple,2.99,0,2591,Software
6/23/2024,0,Apple,16.23,0,2591,Software
6/5/2024,0,Apple,2.99,0,2591,Software
7/23/2024,0,Apple,16.23,0,2591,Software
7/5/2024,0,Apple,2.99,0,2591,Software
8/19/2024,0,Apple,16.23,0,2591,Software
8/5/2024,0,Apple,2.99,0,2591,Software
1/11/2024,0,Bbb,80,0,2994,Software
2/11/2024,0,Bbb,80,0,2994,Software
3/11/2024,0,Bbb,80,0,2994,Software
4/11/2024,0,Bbb,80,0,2994,Software
5/11/2024,0,Bbb,80,0,2994,Software
6/11/2024,0,Bbb,80,0,2994,Software
7/11/2024,0,Bbb,80,0,2994,Software
8/11/2024,0,Bbb,80,0,2994,Software
6/18/2024,0,Docusign,47.97,0,2994,Software
7/18/2024,0,Docusign,47.97,0,2994,Software
8/18/2024,0,Docusign,47.97,0,2994,Software
2/2/2024,0,Janitorial Manager,1700,0,2591,Software
3/3/2024,0,Janitorial Manager,850,0,2591,Software
4/2/2024,0,Janitorial Manager,850,0,2591,Software
5/2/2024,0,Janitorial Manager,850,0,2591,Software
6/1/2024,0,Janitorial Manager,850,0,2591,Software
7/1/2024,0,Janitorial Manager,850,0,2591,Software
7/31/2024,0,Janitorial Manager,850,0,2591,Software
8/30/2024,0,Janitorial Manager,850,0,2591,Software
1/10/2024,0,Microsoft,46.63,0,2994,Software
1/10/2024,0,Microsoft,13.54,0,2994,Software
2/10/2024,0,Microsoft,13.54,0,2994,Software
2/11/2024,0,Microsoft,42.64,0,2994,Software
3/10/2024,0,Microsoft,42.64,0,2994,Software
3/10/2024,0,Microsoft,13.54,0,2994,Software
4/11/2024,0,Microsoft,42.64,0,2994,Software
4/11/2024,0,Microsoft,13.54,0,2994,Software
5/11/2024,0,Microsoft,51.02,0,2994,Software
5/11/2024,0,Microsoft,38.32,0,2994,Software
6/11/2024,0,Microsoft,10,0,2591,Software
6/11/2024,0,Microsoft,46.9,0,2591,Software
6/11/2024,0,Microsoft,27.06,0,2591,Software
7/11/2024,0,Microsoft,46.9,0,2591,Software
7/11/2024,0,Microsoft,27.06,0,2591,Software
8/11/2024,0,Microsoft,46.9,0,2591,Software
8/11/2024,0,Microsoft,27.06,0,2591,Software
3/20/2024,0,Squarespace,332.59,0,2994,Software
