Date,Check,Description,Debit,Credit,Cards,Purchase Type
8/16/2024,3911,Check,2420,0,0,Labor
8/16/2024,3910,Check,1380,0,0,Labor
8/19/2024,3909,Check,692,0,0,Labor
8/16/2024,3908,Check,700,0,0,Labor
8/16/2024,3907,Check,2529,0,0,Labor
8/16/2024,3906,Check,1550,0,0,Labor
8/15/2024,3905,Check,2404.41,0,0,Labor
8/15/2024,3904,Check,2844.9,0,0,Labor
8/19/2024,3903,Check,570,0,0,Labor
8/29/2024,3902,Check,170,0,0,Labor
8/16/2024,3901,Check,250,0,0,Labor
8/19/2024,3900,Check,6020,0,0,Labor
8/19/2024,3899,Check,1375,0,0,Labor
8/15/2024,3898,Check,1472,0,0,Labor
8/15/2024,3897,Check,837.75,0,0,Labor
8/16/2024,3896,Check,5528,0,0,Labor
8/16/2024,3895,Check,1638,0,0,Labor
8/16/2024,3894,Check,500,0,0,Labor
8/15/2024,3893,Check,2500,0,0,Labor
8/14/2024,3892,Check,2500,0,0,Labor
8/7/2024,3891,Check,250,0,0,Labor
8/3/2024,3890,Check,1500,0,0,Labor
8/2/2024,3889,Check,650,0,0,Labor
8/1/2024,3888,Check,3175,0,0,Labor
8/1/2024,3887,Check,1820,0,0,Labor
8/2/2024,3886,Check,2260,0,0,Labor
8/2/2024,3885,Check,1320,0,0,Labor
8/2/2024,3884,Check,2337,0,0,Labor
8/1/2024,3883,Check,2050,0,0,Labor
8/1/2024,3882,Check,2764.41,0,0,Labor
8/1/2024,3881,Check,2964.9,0,0,Labor
8/2/2024,3880,Check,500,0,0,Labor
8/7/2024,3879,Check,610,0,0,Labor
8/6/2024,3878,Check,250,0,0,Labor
8/5/2024,3877,Check,6245,0,0,Labor
8/5/2024,3876,Check,2075,0,0,Labor
8/1/2024,3875,Check,1472,0,0,Labor
8/2/2024,3874,Check,1814.51,0,0,Labor
8/5/2024,3873,Check,5057.4,0,0,Labor
8/2/2024,3872,Check,1300,0,0,Labor
7/26/2024,3871,Check,2800,0,0,Labor
7/24/2024,3870,Check,3000,0,0,Labor
7/24/2024,3869,Check,350,0,0,Labor
7/19/2024,3868,Check,985,0,0,Labor
7/22/2024,3866,Check,420,0,0,Labor
7/17/2024,3865,Check,14885.24,0,0,Labor
7/16/2024,3864,Check,500,0,0,Labor
7/15/2024,3863,Check,2375,0,0,Labor
7/15/2024,3862,Check,1970,0,0,Labor
7/17/2024,3861,Check,2100,0,0,Labor
7/15/2024,3860,Check,1140,0,0,Labor
7/16/2024,3859,Check,2145,0,0,Labor
7/15/2024,3858,Check,2050,0,0,Labor
7/16/2024,3857,Check,2439.41,0,0,Labor
7/15/2024,3856,Check,2994.9,0,0,Labor
7/16/2024,3855,Check,140,0,0,Labor
7/18/2024,3854,Check,250,0,0,Labor
7/17/2024,3853,Check,6020,0,0,Labor
7/17/2024,3852,Check,2940,0,0,Labor
7/15/2024,3851,Check,1472,0,0,Labor
7/15/2024,3850,Check,3269.51,0,0,Labor
7/15/2024,3849,Check,5331,0,0,Labor
7/16/2024,3848,Check,1300,0,0,Labor
7/16/2024,3847,Check,2000,0,0,Labor
7/22/2024,3846,Check,5578.12,0,0,Labor
7/30/2024,3845,Check,1670,0,0,Labor
7/17/2024,3844,Check,700,0,0,Labor
7/5/2024,3843,Check,3000,0,0,Labor
7/9/2024,3842,Check,1300,0,0,Labor
7/2/2024,3841,Check,400,0,0,Labor
7/1/2024,3840,Check,2375,0,0,Labor
7/3/2024,3839,Check,500,0,0,Labor
7/3/2024,3838,Check,2045,0,0,Labor
7/2/2024,3837,Check,2100,0,0,Labor
7/3/2024,3836,Check,2145,0,0,Labor
7/1/2024,3835,Check,2050,0,0,Labor
7/2/2024,3834,Check,1140,0,0,Labor
7/1/2024,3833,Check,1850.35,0,0,Labor
7/1/2024,3832,Check,3443.88,0,0,Labor
7/1/2024,3831,Check,2844.9,0,0,Labor
7/2/2024,3830,Check,250,0,0,Labor
7/3/2024,3829,Check,3775,0,0,Labor
7/3/2024,3828,Check,6695,0,0,Labor
7/1/2024,3827,Check,1437.03,0,0,Labor
7/3/2024,3826,Check,4765,0,0,Labor
6/28/2024,3825,Check,2000,0,0,Labor
6/24/2024,3824,Check,3000,0,0,Labor
7/16/2024,3823,Check,180,0,0,Labor
6/18/2024,3822,Check,1300,0,0,Labor
6/17/2024,3821,Check,2375,0,0,Labor
6/18/2024,3820,Check,2045,0,0,Labor
6/18/2024,3819,Check,2420,0,0,Labor
6/17/2024,3818,Check,1260,0,0,Labor
6/17/2024,3817,Check,2529,0,0,Labor
6/17/2024,3816,Check,1050,0,0,Labor
6/15/2024,3815,Check,1772.43,0,0,Labor
6/15/2024,3814,Check,2648.86,0,0,Labor
6/17/2024,3813,Check,500,0,0,Labor
6/17/2024,3812,Check,250,0,0,Labor
6/18/2024,3811,Check,6020,0,0,Labor
6/18/2024,3810,Check,3635,0,0,Labor
6/14/2024,3809,Check,1717,0,0,Labor
6/15/2024,3808,Check,3183.88,0,0,Labor
6/15/2024,3807,Check,4351,0,0,Labor
6/17/2024,3805,Check,2800,0,0,Labor
6/7/2024,3804,Check,7500,0,0,Labor
6/20/2024,3803,Check,400,0,0,Labor
6/1/2024,3802,Check,4512.7,0,0,Labor
6/3/2024,3801,Check,2900,0,0,Labor
5/31/2024,3800,Check,2375,0,0,Labor
6/4/2024,3799,Check,2045,0,0,Labor
6/3/2024,3798,Check,2260,0,0,Labor
6/3/2024,3797,Check,1320,0,0,Labor
6/4/2024,3796,Check,2337,0,0,Labor
6/3/2024,3795,Check,2648.86,0,0,Labor
6/4/2024,3794,Check,1050,0,0,Labor
5/31/2024,3793,Check,1952.43,0,0,Labor
6/11/2024,3792,Check,500,0,0,Labor
6/3/2024,3791,Check,250,0,0,Labor
6/4/2024,3790,Check,6020,0,0,Labor
6/4/2024,3789,Check,3085,0,0,Labor
5/31/2024,3788,Check,1722,0,0,Labor
5/31/2024,3787,Check,3663.88,0,0,Labor
6/4/2024,3785,Check,1300,0,0,Labor
5/29/2024,3784,Check,2500,0,0,Labor
5/29/2024,3783,Check,5000,0,0,Labor
5/21/2024,3782,Check,1320,0,0,Labor
5/16/2024,3781,Check,2500,0,0,Labor
5/15/2024,3780,Check,2895,0,0,Labor
5/17/2024,3779,Check,2045,0,0,Labor
5/16/2024,3778,Check,2260,0,0,Labor
5/15/2024,3777,Check,1320,0,0,Labor
5/20/2024,3776,Check,2337,0,0,Labor
5/16/2024,3775,Check,2748.86,0,0,Labor
5/15/2024,3774,Check,1250,0,0,Labor
5/15/2024,3773,Check,1703.07,0,0,Labor
5/16/2024,3772,Check,500,0,0,Labor
5/16/2024,3771,Check,250,0,0,Labor
5/17/2024,3770,Check,4225,0,0,Labor
5/17/2024,3769,Check,6250,0,0,Labor
5/16/2024,3768,Check,1422,0,0,Labor
5/15/2024,3767,Check,2059.92,0,0,Labor
5/16/2024,3766,Check,4500,0,0,Labor
5/16/2024,3765,Check,1300,0,0,Labor
5/14/2024,3764,Check,2500,0,0,Labor
5/13/2024,3763,Check,1450,0,0,Labor
5/8/2024,3762,Check,350,0,0,Labor
5/6/2024,3761,Check,1200,0,0,Labor
5/6/2024,3760,Check,600,0,0,Labor
5/2/2024,3759,Check,175,0,0,Labor
5/2/2024,3758,Check,2900,0,0,Labor
5/1/2024,3757,Check,2195,0,0,Labor
5/3/2024,3756,Check,2730,0,0,Labor
5/3/2024,3755,Check,2260,0,0,Labor
5/2/2024,3754,Check,1320,0,0,Labor
5/7/2024,3753,Check,450,0,0,Labor
5/6/2024,3752,Check,2337,0,0,Labor
5/2/2024,3751,Check,2261.58,0,0,Labor
5/1/2024,3750,Check,850,0,0,Labor
5/1/2024,3749,Check,2093.07,0,0,Labor
5/2/2024,3748,Check,500,0,0,Labor
5/9/2024,3747,Check,510,0,0,Labor
5/2/2024,3746,Check,250,0,0,Labor
5/6/2024,3745,Check,4225,0,0,Labor
5/3/2024,3744,Check,7170,0,0,Labor
5/2/2024,3742,Check,1572,0,0,Labor
5/1/2024,3741,Check,2299.92,0,0,Labor
5/2/2024,3740,Check,4108.88,0,0,Labor
5/2/2024,3739,Check,250,0,0,Labor
5/2/2024,3738,Check,1300,0,0,Labor
5/1/2024,3737,Check,800,0,0,Labor
4/19/2024,3736,Check,1344,0,0,Labor
4/30/2024,3735,Check,300,0,0,Labor
4/18/2024,3734,Check,4224.5,0,0,Labor
4/16/2024,3733,Check,2890.5,0,0,Labor
4/18/2024,3732,Check,6530,0,0,Labor
4/15/2024,3731,Check,2195,0,0,Labor
4/23/2024,3730,Check,500,0,0,Labor
4/18/2024,3729,Check,1970,0,0,Labor
4/17/2024,3728,Check,976.02,0,0,Labor
4/30/2024,3727,Check,2100,0,0,Labor
4/17/2024,3726,Check,2145,0,0,Labor
4/15/2024,3725,Check,1250,0,0,Labor
4/16/2024,3724,Check,1200,0,0,Labor
4/16/2024,3722,Check,2261.58,0,0,Labor
4/16/2024,3721,Check,250,0,0,Labor
4/18/2024,3719,Check,4225,0,0,Labor
4/15/2024,3718,Check,1422,0,0,Labor
4/16/2024,3717,Check,1300,0,0,Labor
4/15/2024,3716,Check,2500,0,0,Labor
4/8/2024,3715,Check,500,0,0,Labor
3/29/2024,3713,Check,2195,0,0,Labor
4/1/2024,3712,Check,500,0,0,Labor
4/2/2024,3709,Check,2260,0,0,Labor
4/10/2024,3708,Check,2337,0,0,Labor
4/1/2024,3707,Check,1320,0,0,Labor
4/5/2024,3706,Check,100,0,0,Labor
3/29/2024,3705,Check,2439.9,0,0,Labor
4/1/2024,3704,Check,2235.95,0,0,Labor
4/1/2024,3703,Check,250,0,0,Labor
4/2/2024,3701,Check,6470,0,0,Labor
4/2/2024,3700,Check,1472,0,0,Labor
4/4/2024,3699,Check,4015.5,0,0,Labor
4/2/2024,3698,Check,2000,0,0,Labor
3/26/2024,3697,Check,757.08,0,0,Labor
3/19/2024,3696,Check,300,0,0,Labor
3/21/2024,3695,Check,500,0,0,Labor
3/16/2024,3694,Check,2195,0,0,Labor
3/19/2024,3693,Check,500,0,0,Labor
3/19/2024,3692,Check,1970,0,0,Labor
3/19/2024,3691,Check,1259.77,0,0,Labor
3/19/2024,3690,Check,1700,0,0,Labor
3/19/2024,3689,Check,2949,0,0,Labor
3/18/2024,3688,Check,400,0,0,Labor
3/16/2024,3687,Check,1080,0,0,Labor
3/16/2024,3686,Check,2339.9,0,0,Labor
3/18/2024,3685,Check,2155.95,0,0,Labor
3/18/2024,3684,Check,250,0,0,Labor
3/19/2024,3683,Check,6470,0,0,Labor
3/19/2024,3682,Check,4225,0,0,Labor
3/16/2024,3681,Check,1554,0,0,Labor
3/19/2024,3680,Check,4455,0,0,Labor
3/19/2024,3679,Check,2160,0,0,Labor
3/11/2024,3678,Check,2500,0,0,Labor
3/12/2024,3677,Check,2600,0,0,Labor
3/12/2024,3676,Check,400,0,0,Labor
3/11/2024,3675,Check,1300,0,0,Labor
3/1/2024,3674,Check,130,0,0,Labor
3/5/2024,3673,Check,400,0,0,Labor
3/1/2024,3672,Check,3100,0,0,Labor
3/4/2024,3671,Check,500,0,0,Labor
2/29/2024,3670,Check,2195,0,0,Labor
3/1/2024,3669,Check,500,0,0,Labor
3/4/2024,3668,Check,1970,0,0,Labor
3/5/2024,3667,Check,1953.48,0,0,Labor
3/1/2024,3666,Check,1820,0,0,Labor
3/1/2024,3665,Check,2073,0,0,Labor
3/1/2024,3664,Check,1320,0,0,Labor
3/1/2024,3662,Check,2013.75,0,0,Labor
3/1/2024,3661,Check,250,0,0,Labor
3/4/2024,3660,Check,3775,0,0,Labor
3/4/2024,3659,Check,6470,0,0,Labor
2/29/2024,3658,Check,1534.93,0,0,Labor
3/4/2024,3657,Check,4040,0,0,Labor
3/4/2024,3656,Check,1300,0,0,Labor
2/22/2024,3655,Check,555,0,0,Labor
2/20/2024,3654,Check,500,0,0,Labor
2/15/2024,3653,Check,2195,0,0,Labor
2/16/2024,3652,Check,500,0,0,Labor
2/20/2024,3651,Check,2788,0,0,Labor
2/20/2024,3650,Check,1653.48,0,0,Labor
2/21/2024,3649,Check,1940,0,0,Labor
2/20/2024,3648,Check,2241,0,0,Labor
2/15/2024,3647,Check,400,0,0,Labor
2/15/2024,3646,Check,1440,0,0,Labor
2/16/2024,3645,Check,1619.82,0,0,Labor
2/16/2024,3645,Check,1619.82,0,0,Labor
2/16/2024,3644,Check,1058.75,0,0,Labor
2/16/2024,3643,Check,250,0,0,Labor
2/22/2024,3642,Check,6100,0,0,Labor
2/22/2024,3641,Check,4225,0,0,Labor
2/16/2024,3640,Check,1626,0,0,Labor
2/16/2024,3639,Check,4141.6,0,0,Labor
2/16/2024,3638,Check,1300,0,0,Labor
2/14/2024,3637,Check,3600,0,0,Labor
2/12/2024,3636,Check,1749,0,0,Labor
2/2/2024,3635,Check,134.27,0,0,Labor
2/1/2024,3634,Check,2600,0,0,Labor
2/6/2024,3633,Check,3000,0,0,Labor
2/2/2024,3632,Check,1000,0,0,Labor
2/6/2024,3631,Check,500,0,0,Labor
2/2/2024,3630,Check,2195,0,0,Labor
2/5/2024,3629,Check,500,0,0,Labor
2/2/2024,3628,Check,2868,0,0,Labor
2/5/2024,3627,Check,1759.11,0,0,Labor
2/5/2024,3626,Check,1820,0,0,Labor
2/2/2024,3625,Check,2073,0,0,Labor
2/2/2024,3624,Check,1200,0,0,Labor
2/5/2024,3623,Check,730,0,0,Labor
2/2/2024,3622,Check,2139.82,0,0,Labor
2/2/2024,3621,Check,1138.75,0,0,Labor
2/2/2024,3620,Check,250,0,0,Labor
2/2/2024,3619,Check,4225,0,0,Labor
2/2/2024,3618,Check,6200,0,0,Labor
2/1/2024,3617,Check,1742,0,0,Labor
2/2/2024,3616,Check,4947,0,0,Labor
2/2/2024,3615,Check,1300,0,0,Labor
1/25/2024,3614,Check,1000,0,0,Labor
1/22/2024,3613,Check,2050,0,0,Labor
1/24/2024,3612,Check,2000,0,0,Labor
1/24/2024,3611,Check,3769.5,0,0,Labor
1/18/2024,3610,Check,750,0,0,Labor
1/18/2024,3609,Check,500,0,0,Labor
1/16/2024,3608,Check,2195,0,0,Labor
1/19/2024,3606,Check,500,0,0,Labor
1/26/2024,3605,Check,2749.05,0,0,Labor
1/18/2024,3604,Check,1565.53,0,0,Labor
1/18/2024,3603,Check,1700,0,0,Labor
1/17/2024,3602,Check,1905,0,0,Labor
1/16/2024,3600,Check,1080,0,0,Labor
1/17/2024,3599,Check,1599.15,0,0,Labor
1/16/2024,3598,Check,1083.75,0,0,Labor
1/16/2024,3597,Check,250,0,0,Labor
1/24/2024,3596,Check,6600,0,0,Labor
1/24/2024,3595,Check,4225,0,0,Labor
1/17/2024,3594,Check,1442,0,0,Labor
1/16/2024,3593,Check,2800,0,0,Labor
1/18/2024,3592,Check,1300,0,0,Labor
1/12/2024,3591,Check,2796.38,0,0,Labor
1/9/2024,3590,Check,525,0,0,Labor
1/3/2024,3589,Check,500,0,0,Labor
1/25/2024,3588,Check,110,0,0,Labor
1/3/2024,3585,Check,500,0,0,Labor
1/3/2024,3584,Check,3124.05,0,0,Labor
1/3/2024,3583,Check,1563.85,0,0,Labor
1/2/2024,3582,Check,1820,0,0,Labor
1/2/2024,3581,Check,2073,0,0,Labor
1/2/2024,3579,Check,1200,0,0,Labor
1/2/2024,3578,Check,1549.15,0,0,Labor
1/2/2024,3577,Check,1158.75,0,0,Labor
1/2/2024,3576,Check,250,0,0,Labor
1/3/2024,3575,Check,4225,0,0,Labor
1/3/2024,3574,Check,6600,0,0,Labor
1/3/2024,3573,Check,1502.13,0,0,Labor
1/3/2024,3572,Check,4491.4,0,0,Labor
1/3/2024,3570,Check,1300,0,0,Labor
1/2/2024,3569,Check,300,0,0,Labor
1/3/2024,3568,Check,150,0,0,Labor
1/18/2024,3530,Check,160,0,0,Labor
9/30/2024,253,Check,1689.67,0,0,Staff Wages
9/30/2024,252,Check,1689.67,0,0,Staff Wages
9/13/2024,250,Check,74.66,0,0,Staff Wages
9/30/2024,249,Check,750,0,0,Staff Wages
9/16/2024,248,Check,1100,0,0,Staff Wages
9/14/2024,247,Check,2091.42,0,0,Staff Wages
9/16/2024,246,Check,277.05,0,0,Staff Wages
9/16/2024,245,Check,369.4,0,0,Staff Wages
9/13/2024,244,Check,1689.67,0,0,Staff Wages
9/13/2024,243,Check,1689.67,0,0,Staff Wages
9/13/2024,242,Check,1689.67,0,0,Staff Wages
9/16/2024,241,Check,1107.13,0,0,Staff Wages
9/4/2024,240,Check,3200,0,0,Staff Wages
9/9/2024,239,Check,750,0,0,Staff Wages
9/3/2024,238,Check,1100,0,0,Staff Wages
8/30/2024,237,Check,2091.42,0,0,Staff Wages
9/3/2024,236,Check,277.05,0,0,Staff Wages
9/3/2024,235,Check,369.4,0,0,Staff Wages
8/30/2024,234,Check,1689.67,0,0,Staff Wages
8/30/2024,233,Check,1689.67,0,0,Staff Wages
8/30/2024,232,Check,1107.13,0,0,Staff Wages
8/19/2024,231,Check,750,0,0,Staff Wages
8/16/2024,230,Check,1100,0,0,Staff Wages
8/17/2024,229,Check,2380.11,0,0,Staff Wages
8/16/2024,228,Check,277.05,0,0,Staff Wages
8/16/2024,227,Check,369.4,0,0,Staff Wages
8/15/2024,226,Check,1689.67,0,0,Staff Wages
8/15/2024,225,Check,1689.67,0,0,Staff Wages
8/16/2024,224,Check,1107.14,0,0,Staff Wages
8/19/2024,223,Check,750,0,0,Staff Wages
8/5/2024,222,Check,1100,0,0,Staff Wages
8/2/2024,221,Check,3200,0,0,Staff Wages
8/1/2024,220,Check,2091.42,0,0,Staff Wages
8/2/2024,219,Check,277.05,0,0,Staff Wages
8/1/2024,218,Check,369.4,0,0,Staff Wages
7/31/2024,217,Check,1689.67,0,0,Staff Wages
7/31/2024,216,Check,1689.67,0,0,Staff Wages
8/1/2024,215,Check,1107.13,0,0,Staff Wages
7/22/2024,214,Check,750,0,0,Staff Wages
7/16/2024,213,Check,1100,0,0,Staff Wages
7/17/2024,212,Check,2591.16,0,0,Staff Wages
7/17/2024,211,Check,277.05,0,0,Staff Wages
7/16/2024,210,Check,369.4,0,0,Staff Wages
7/15/2024,209,Check,1689.67,0,0,Staff Wages
7/15/2024,208,Check,1689.67,0,0,Staff Wages
7/15/2024,207,Check,1107.13,0,0,Staff Wages
7/1/2024,206,Check,3200,0,0,Staff Wages
7/26/2024,205,Check,750,0,0,Staff Wages
7/3/2024,204,Check,1100,0,0,Staff Wages
7/3/2024,203,Check,2091.42,0,0,Staff Wages
6/28/2024,202,Check,277.05,0,0,Staff Wages
7/1/2024,201,Check,369.4,0,0,Staff Wages
6/28/2024,200,Check,1689.67,0,0,Staff Wages
6/28/2024,199,Check,1689.67,0,0,Staff Wages
7/2/2024,198,Check,1107.13,0,0,Staff Wages
6/21/2024,197,Check,750,0,0,Staff Wages
6/17/2024,196,Check,1100,0,0,Staff Wages
6/17/2024,195,Check,2091.42,0,0,Staff Wages
6/17/2024,194,Check,277.05,0,0,Staff Wages
6/17/2024,193,Check,369.4,0,0,Staff Wages
6/14/2024,192,Check,1689.67,0,0,Staff Wages
6/15/2024,191,Check,1689.67,0,0,Staff Wages
6/15/2024,190,Check,1689.67,0,0,Staff Wages
6/15/2024,189,Check,1107.14,0,0,Staff Wages
6/10/2024,188,Check,8993.78,0,0,Staff Wages
6/5/2024,187,Check,7278.12,0,0,Staff Wages
6/3/2024,186,Check,1100,0,0,Staff Wages
6/5/2024,185,Check,3200,0,0,Staff Wages
6/21/2024,184,Check,750,0,0,Staff Wages
6/1/2024,182,Check,2091.42,0,0,Staff Wages
6/3/2024,181,Check,369.4,0,0,Staff Wages
6/1/2024,180,Check,1689.67,0,0,Staff Wages
6/1/2024,179,Check,1689.67,0,0,Staff Wages
6/3/2024,178,Check,1107.13,0,0,Staff Wages
5/28/2024,177,Check,6285.75,0,0,Staff Wages
5/21/2024,176,Check,750,0,0,Staff Wages
5/16/2024,174,Check,1100,0,0,Staff Wages
5/15/2024,173,Check,2309.76,0,0,Staff Wages
5/16/2024,172,Check,369.4,0,0,Staff Wages
5/17/2024,171,Check,1689.67,0,0,Staff Wages
5/17/2024,170,Check,1689.67,0,0,Staff Wages
5/16/2024,169,Check,1107.13,0,0,Staff Wages
5/3/2024,168,Check,750,0,0,Staff Wages
4/25/2024,167,Check,2500,0,0,Staff Wages
5/2/2024,166,Check,2309.76,0,0,Staff Wages
5/7/2024,165,Check,369.4,0,0,Staff Wages
5/6/2024,164,Check,1689.67,0,0,Staff Wages
5/6/2024,163,Check,1689.67,0,0,Staff Wages
5/2/2024,162,Check,1171.63,0,0,Staff Wages
4/19/2024,161,Check,1600,0,0,Staff Wages
4/15/2024,160,Check,2872.56,0,0,Staff Wages
4/19/2024,159,Check,369.4,0,0,Staff Wages
4/18/2024,158,Check,1689.67,0,0,Staff Wages
4/22/2024,157,Check,1689.67,0,0,Staff Wages
4/18/2024,156,Check,1689.67,0,0,Staff Wages
4/16/2024,155,Check,1171.64,0,0,Staff Wages
4/1/2024,154,Check,2345.76,0,0,Staff Wages
4/8/2024,153,Check,369.4,0,0,Staff Wages
4/6/2024,152,Check,1689.67,0,0,Staff Wages
4/11/2024,151,Check,1689.67,0,0,Staff Wages
4/11/2024,150,Check,1689.67,0,0,Staff Wages
4/2/2024,149,Check,1171.63,0,0,Staff Wages
3/16/2024,148,Check,2309.76,0,0,Staff Wages
3/19/2024,147,Check,369.4,0,0,Staff Wages
3/19/2024,146,Check,1689.67,0,0,Staff Wages
3/19/2024,145,Check,1689.67,0,0,Staff Wages
3/19/2024,144,Check,1689.67,0,0,Staff Wages
3/18/2024,143,Check,1171.63,0,0,Staff Wages
3/1/2024,142,Check,2626.33,0,0,Staff Wages
3/4/2024,141,Check,369.4,0,0,Staff Wages
2/29/2024,140,Check,1689.67,0,0,Staff Wages
3/5/2024,139,Check,1689.67,0,0,Staff Wages
2/29/2024,138,Check,1689.67,0,0,Staff Wages
3/1/2024,137,Check,1171.63,0,0,Staff Wages
2/15/2024,136,Check,2309.76,0,0,Staff Wages
2/20/2024,135,Check,277.05,0,0,Staff Wages
2/16/2024,134,Check,369.4,0,0,Staff Wages
2/15/2024,133,Check,1689.67,0,0,Staff Wages
2/15/2024,132,Check,1689.67,0,0,Staff Wages
2/20/2024,131,Check,1689.67,0,0,Staff Wages
2/20/2024,130,Check,1171.64,0,0,Staff Wages
2/1/2024,129,Check,2352.27,0,0,Staff Wages
2/6/2024,128,Check,277.05,0,0,Staff Wages
2/2/2024,127,Check,369.4,0,0,Staff Wages
1/31/2024,126,Check,1689.67,0,0,Staff Wages
1/31/2024,125,Check,1689.67,0,0,Staff Wages
1/31/2024,124,Check,1689.67,0,0,Staff Wages
2/2/2024,123,Check,1171.63,0,0,Staff Wages
1/24/2024,122,Check,277.05,0,0,Staff Wages
1/16/2024,121,Check,369.4,0,0,Staff Wages
1/12/2024,120,Check,1689.67,0,0,Staff Wages
1/18/2024,119,Check,1689.67,0,0,Staff Wages
1/23/2024,118,Check,1689.67,0,0,Staff Wages
1/18/2024,117,Check,1171.63,0,0,Staff Wages
1/5/2024,116,Check,277.05,0,0,Staff Wages
1/2/2024,115,Check,369.4,0,0,Staff Wages
1/3/2024,111,Check,1165.38,0,0,Staff Wages
4/12/2024,0,Check Deposit,0,1800,0,Payment
2/20/2024,0,Check Deposit,0,189.44,0,Payment
7/2/2024,0,Check Withdrawal,803,0,0,Labor
5/1/2024,0,Check Withdrawal,1503,0,0,Labor
4/30/2024,0,Check Withdrawal,447.57,0,0,Labor
4/29/2024,0,Check Withdrawal,1100,0,0,Labor
4/24/2024,0,Check Withdrawal,11583.72,0,0,Supplies
4/15/2024,0,Check Withdrawal,1103,0,0,Labor
4/12/2024,0,Check Withdrawal,1800,0,0,Labor
4/5/2024,0,Check Withdrawal,4943,0,0,Supplies
3/28/2024,0,Check Withdrawal,1103,0,0,Labor
3/19/2024,0,Check Withdrawal,9277.75,0,0,Supplies
3/15/2024,0,Check Withdrawal,1103,0,0,Labor
2/29/2024,0,Check Withdrawal,1103,0,0,Labor
2/20/2024,0,Check Withdrawal,12083.91,0,0,Supplies
2/14/2024,0,Check Withdrawal,1003,0,0,Labor
2/14/2024,0,Check Withdrawal,1103,0,0,Labor
1/31/2024,0,Check Withdrawal,1103,0,0,Labor
1/16/2024,0,Check Withdrawal,1103,0,0,Labor
4/12/2024,0,Check Withdrawal,1803,0,0,Labor
8/10/2024,0,Chevron,77.94,0,0940,Gas
8/2/2024,0,Chevron,43.05,0,2591,Gas
7/4/2024,0,Chevron,77.42,0,2591,Gas
6/26/2024,0,Chevron,41.67,0,0940,Gas
6/20/2024,0,Chevron,3.06,0,2591,Gas
6/18/2024,0,Chevron,44.37,0,2591,Gas
5/23/2024,0,Chevron,152.21,0,2591,Gas
5/6/2024,0,Chevron,98.77,0,2591,Gas
4/13/2024,0,Chevron,35.49,0,2591,Gas
4/9/2024,0,Chevron,39.59,0,2591,Gas
4/9/2024,0,Chevron,32.19,0,2591,Gas
3/13/2024,0,Chevron,85.8,0,2591,Gas
3/12/2024,0,Chevron,75.67,0,2591,Gas
3/5/2024,0,Chevron,86.82,0,2591,Gas
2/27/2024,0,Chevron,68.25,0,2591,Gas
2/16/2024,0,Chevron,64.51,0,2591,Gas
1/14/2024,0,Chevron,58.22,0,2994,Gas
1/5/2024,0,Chevron,4.53,0,0940,Gas
9/30/2024,0,Chevron,55.94,0,0940,Gas
9/19/2024,0,Chevron,31.65,0,0940,Gas
4/27/2024,0,Chickfila,49.74,0,2591,Gas
8/5/2024,0,Circle K,74.03,0,0940,Gas
7/3/2024,0,Circle K,36.5,0,2591,Gas
6/30/2024,0,Circle K,51.82,0,2591,Gas
6/25/2024,0,Circle K,30.12,0,2591,Gas
4/25/2024,0,Circle K,62.09,0,2994,Gas
4/17/2024,0,Circle K,46.23,0,2591,Gas
4/1/2024,0,Circle K,33.43,0,2994,Gas
3/18/2024,0,Circle K,56.45,0,2591,Gas
3/8/2024,0,Circle K,43.6,0,2591,Gas
9/15/2024,0,Circle K,52.89,0,2591,Gas
9/12/2024,0,Circle K,26.67,0,0940,Gas
8/13/2024,0,Citi,368.82,0,0,Credit Card
7/15/2024,0,Citi,399.25,0,0,Credit Card
6/13/2024,0,Citi,412.69,0,0,Credit Card
5/14/2024,0,Citi,388.93,0,0,Credit Card
4/15/2024,0,Citi,392.43,0,0,Credit Card
3/13/2024,0,Citi,434.51,0,0,Credit Card
2/13/2024,0,Citi,399.66,0,0,Credit Card
1/16/2024,0,Citi,411.34,0,0,Credit Card
9/12/2024,0,Citi,409.58,0,0,Credit Card
8/2/2024,0,Citizens,66.67,0,0,Loan
7/2/2024,0,Citizens,66.67,0,0,Loan
6/4/2024,0,Citizens,66.67,0,0,Loan
5/2/2024,0,Citizens,66.67,0,0,Loan
4/2/2024,0,Citizens,66.67,0,0,Loan
3/4/2024,0,Citizens,66.67,0,0,Loan
2/2/2024,0,Citizens,66.67,0,0,Loan
1/2/2024,0,Citizens,66.67,0,0,Loan
9/3/2024,0,Citizens,66.67,0,0,Loan
7/26/2024,0,City Of Austin,575.89,0,0,Utilities
6/21/2024,0,City Of Austin,437.86,0,0,Utilities
5/22/2024,0,City Of Austin,329.18,0,0,Utilities
4/22/2024,0,City Of Austin,263.08,0,0,Utilities
4/3/2024,0,City Of Austin,301.53,0,0,Utilities
3/14/2024,0,City Of Austin,166.23,0,0,Utilities
9/27/2024,0,City Of Austin,496.9,0,0,Utilities
9/9/2024,0,City Of Austin,599.8,0,0,Utilities
8/23/2024,0,City Of Cedar Park,210.83,0,2994,Utilities
7/23/2024,0,City Of Cedar Park,278.34,0,2994,Utilities
6/25/2024,0,City Of Cedar Park,269.63,0,2994,Utilities
